food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
T3_0113,Toast with jam,Snacks,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,21.0,13.65,28.35,High,0.62,100,30.0,Sugar/jam; recipe-based.
T3_0114,Bread upma,Mixed meals,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,17.5,11.38,23.62,Medium,0.62,100,25.0,Bread cooked; recipe-based.
T3_0115,Maggi-style masala noodles,Mixed meals,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,15.4,10.01,20.79,Medium,0.6,100,22.0,Processed noodles; recipe-based.
T3_0116,Instant oats masala,Mixed meals,55,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,8.8,5.72,11.88,Low,0.62,100,16.0,Packaged oats; recipe-based.
T3_0117,Kheer,Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,18.7,12.15,25.25,Medium,0.62,100,22.0,Sweetened rice pudding.
T3_0118,Gulab jamun,Sweets & desserts,90,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,31.5,20.48,42.53,High,0.6,100,35.0,Sugar syrup; recipe-based.
T3_0119,Jalebi,Sweets & desserts,95,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,38.0,24.7,51.3,High,0.6,100,40.0,Fried + syrup; recipe-based.
T3_0120,Rasgulla,Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,21.25,13.81,28.69,High,0.6,100,25.0,Sugar syrup; recipe-based.
T3_0121,Rasmalai,Sweets & desserts,80,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,16.0,10.4,21.6,Medium,0.6,100,20.0,Sweetened milk; recipe-based.
T3_0122,Laddu (besan),Sweets & desserts,80,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,28.0,18.2,37.8,High,0.6,100,35.0,Sugar + besan; recipe-based.
T3_0123,Laddu (boondi),Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,34.0,22.1,45.9,High,0.58,100,40.0,Sugar + fried boondi; recipe-based.
T3_0124,Halwa (suji),Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,25.5,16.57,34.43,High,0.6,100,30.0,Semolina + sugar; recipe-based.
T3_0125,Halwa (gajar),Sweets & desserts,60,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,10.8,7.02,14.58,Medium,0.6,100,18.0,Carrot + sugar; recipe-based.
T3_0126,Barfi (milk),Sweets & desserts,80,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,28.0,18.2,37.8,High,0.58,100,35.0,Milk fudge; recipe-based.
T3_0127,Kaju katli,Sweets & desserts,60,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,18.0,11.7,24.3,Medium,0.58,100,30.0,Nuts + sugar; recipe-based.
T3_0128,Shrikhand,Sweets & desserts,65,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,11.7,7.6,15.79,Medium,0.6,100,18.0,Sweetened curd; recipe-based.
T3_0129,Basundi,Sweets & desserts,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,12.6,8.19,17.01,Medium,0.6,100,18.0,Sweetened milk; recipe-based.
T3_0130,Modak,Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,25.5,16.57,34.43,High,0.58,100,30.0,Rice flour + jaggery; recipe-based.
T3_0131,Peda,Sweets & desserts,75,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,26.25,17.06,35.44,High,0.58,100,35.0,Milk sweet; recipe-based.
T3_0132,Mysore pak,Sweets & desserts,85,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,34.0,22.1,45.9,High,0.56,100,40.0,Sugar + ghee + besan; recipe-based.
T3_0133,Payasam,Sweets & desserts,88,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,19.36,12.58,26.14,High,0.58,100,22.0,Sweetened dessert; recipe-based.
T3_0134,"Tea (chai, with sugar)",Beverages,65,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,6.5,4.55,8.45,Low,0.7,100,10.0,Sugar-sweetened chai; estimate.
T3_0135,Coffee (with sugar),Beverages,60,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,6.0,4.2,7.8,Low,0.7,100,10.0,Sugar-sweetened coffee; estimate.
T3_0136,Nimbu pani (sweetened),Beverages,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,7.0,4.55,9.45,Low,0.66,100,10.0,Sugar drink; estimate.
T3_0137,Lassi (sweet),Beverages,60,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,7.2,4.68,9.72,Low,0.66,100,12.0,Sweetened dairy drink; estimate.
T3_0138,Fresh sugarcane juice,Beverages,75,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,11.25,7.31,15.19,Medium,0.62,100,15.0,High sugar; estimate.
T3_0139,Packaged fruit juice,Beverages,75,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,9.0,5.85,12.15,Low,0.6,100,12.0,High sugar; estimate.
T3_0140,Tender coconut water,Beverages,45,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,1.8,1.26,2.34,Low,0.7,100,4.0,Low carbs per 100g.
T3_0141,Buttermilk (salted),Beverages,15,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.38,0.27,0.49,Low,0.72,100,2.5,Low carbs.
T3_0142,Milk (full fat),Dairy,30,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,1.5,1.12,1.88,Low,0.75,100,5.0,Low carbs.
T3_0143,Curd (plain dahi),Dairy,20,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.7,0.52,0.88,Low,0.75,100,3.5,Low carbs.
T3_0144,Raita (plain),Dairy,20,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.8,0.56,1.04,Low,0.72,100,4.0,Low carbs.
T3_0145,Fruit yogurt (sweetened),Dairy,60,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,7.2,4.68,9.72,Low,0.62,100,12.0,Sweetened; estimate.
T3_0146,Ice cream (vanilla),Sweets & desserts,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,16.8,10.92,22.68,Medium,0.58,100,24.0,Dessert; estimate.
T3_0147,Dal fry,Mixed meals,45,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,6.3,4.41,8.19,Low,0.72,100,14.0,Lentil curry; recipe-based.
T3_0148,Aloo puri (combined),Mixed meals,80,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,24.0,15.6,32.4,High,0.6,100,30.0,Fried bread + potato; recipe-based.
T3_0149,"Chowmein (veg, Indian-style)",Mixed meals,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,15.4,10.01,20.79,Medium,0.6,100,22.0,Noodles; recipe-based.
T3_0150,Fried rice (veg),Mixed meals,70,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,17.5,11.38,23.62,Medium,0.6,100,25.0,Rice stir-fry; recipe-based.
