food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
T1_0757,"Fromage Frais, yellow fruit: mango and papaya8",Fruits,25,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #757",2.0,1.8,2.2,Low,0.92,100,7.0,Normalized to 100g from table serving 100g with 7g available carbs and GL 2.
T1_0798,"Milk, reduced fat with added omega",Dairy,3,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #798",1.2,1.08,1.32,Low,0.92,100,6.0,Normalized to 100g from table serving 250g with 15g available carbs and GL 3.
T1_0830,"Chocolate, made from powder and whole milk",Dairy,47,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #830",7.0,6.3,7.7,Low,0.92,100,16.0,Normalized to 100g from table serving 100g with 16g available carbs and GL 7.
T1_0831,"Vanilla, made from powder and whole milk",Dairy,40,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",6.0,5.4,6.6,Low,0.92,100,16.0,Normalized to 100g from table serving 100g with 16g available carbs and GL 6.
T1_0840,Jalna Bush Honey Bio Dynamic yoghurt,Dairy,26,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #840",1.5,1.35,1.65,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 3.
T1_0841,Jalna Premium Vanilla Creamy yoghurt,Dairy,18,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #841",1.5,1.35,1.65,Low,0.92,100,7.5,Normalized to 100g from table serving 200g with 15g available carbs and GL 3.
T1_0853,"Yoghurt, red fruit: Morello cherry8",Dairy,35,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #853",2.0,1.8,2.2,Low,0.92,100,6.0,Normalized to 100g from table serving 200g with 12g available carbs and GL 4.
T1_0854,"Yoghurt, red fruit: raspberry and black cherry8",Dairy,37,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #854",2.5,2.25,2.75,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 5.
T1_0855,"Yoghurt, red fruit: raspberry and cranberry8",Dairy,42,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #855",5.5,4.95,6.05,Low,0.92,100,13.5,Normalized to 100g from table serving 200g with 27g available carbs and GL 11.
T1_0859,"Yoghurt, summer fruit: apricot8",Dairy,11,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #859",0.5,0.45,0.55,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 1.
T1_0860,"Yoghurt, summer fruit: peach and vanilla8",Pulses & legumes,26,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #860",1.5,1.35,1.65,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 3.
T1_0861,"Yoghurt, summer fruit: raspberry8",Dairy,28,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #861",1.5,1.35,1.65,Low,0.92,100,6.0,Normalized to 100g from table serving 200g with 12g available carbs and GL 3.
T1_0862,"Yoghurt, summer fruit: strawberry8",Dairy,36,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #862",2.5,2.25,2.75,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 5.
T1_0864,"Yoghurt, tropical fruit: guava and passionfruit8",Fruits,24,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #864",1.5,1.35,1.65,Low,0.92,100,6.0,Normalized to 100g from table serving 200g with 12g available carbs and GL 3.
T1_0865,"Yoghurt, tropical fruit: mango8",Fruits,32,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #865",2.0,1.8,2.2,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 4.
T1_0866,"Yoghurt, tropical fruit: peach and apricot8",Pulses & legumes,27,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #866",1.5,1.35,1.65,Low,0.92,100,6.5,Normalized to 100g from table serving 200g with 13g available carbs and GL 3.
T1_0871,Mochaccino frozen yoghurt,Dairy,51,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #871",8.8,7.92,9.68,Low,0.92,100,16.8,Normalized to 100g from table serving 125g with 21g available carbs and GL 11.
T1_0872,Strawberry Banana frozen yoghurt,Fruits,55,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #872",8.8,7.92,9.68,Low,0.92,100,16.0,Normalized to 100g from table serving 125g with 20g available carbs and GL 11.
