food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_FINAL_0097,Sub sandwich (chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0098,Sub sandwich (chicken) (cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.0,8.2,21.8,Medium,0.55,100,24.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0099,Sub sandwich (chicken) (with vegetables),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0100,Sub sandwich (chicken) (grilled),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,25.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0101,Sub sandwich (chicken) (extra cheese),"Western foods (India, common consumption)",59.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.1,6.1,16.1,Medium,0.55,100,18.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0102,Wrap (vegetable),"Western foods (India, common consumption)",60.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0103,Wrap (chicken),"Western foods (India, common consumption)",60.1,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0104,French fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0106,French fries (cheese),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.7,13.0,34.4,High,0.55,100,32.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0107,French fries (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.0,12.7,33.4,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0108,French fries (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0109,Potato wedges (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.0,12.7,33.4,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0110,Potato wedges (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0111,Potato wedges (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0113,Potato wedges (cheese),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.7,13.0,34.4,High,0.55,100,32.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0114,Hash brown (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0115,Hash brown (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0116,Hash brown,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0117,Hash brown (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.0,12.7,33.4,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0118,Hash brown (cheese),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.7,13.0,34.4,High,0.55,100,32.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0120,Chicken nuggets (baked),"Western foods (India, common consumption)",53.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.5,4.7,12.3,Low,0.55,100,15.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0121,Chicken nuggets (cheese),"Western foods (India, common consumption)",52.3,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.6,4.2,11.0,Low,0.55,100,14.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0122,Chicken nuggets (fried),"Western foods (India, common consumption)",55.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,13.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0123,Chicken nuggets (extra cheese),"Western foods (India, common consumption)",50.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,11.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0124,Veg nuggets (cheese),"Western foods (India, common consumption)",52.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,15.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0125,Veg nuggets (fried),"Western foods (India, common consumption)",55.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.9,4.3,11.5,Low,0.55,100,14.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0126,Veg nuggets (baked),"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.0,5.0,13.0,Low,0.55,100,16.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0127,Veg nuggets (extra cheese),"Western foods (India, common consumption)",51.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),6.0,3.3,8.7,Low,0.55,100,11.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0128,Veg nuggets,"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.0,5.0,13.0,Low,0.55,100,16.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0129,Fish fingers (fried),"Western foods (India, common consumption)",55.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,13.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0130,Fish fingers (baked),"Western foods (India, common consumption)",53.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.5,4.7,12.3,Low,0.55,100,15.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0131,Fish fingers (extra cheese),"Western foods (India, common consumption)",50.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,11.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0133,Fish fingers (cheese),"Western foods (India, common consumption)",52.3,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.6,4.2,11.0,Low,0.55,100,14.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0134,Garlic bread (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0135,Garlic bread (baked),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0136,Garlic bread (fried),"Western foods (India, common consumption)",67.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,21.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0138,Garlic bread (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0140,Cheese garlic bread (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0141,Cheese garlic bread (baked),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0142,Cheese garlic bread (fried),"Western foods (India, common consumption)",65.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.8,7.0,18.6,Medium,0.55,100,19.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0143,Cheese garlic bread (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0144,Breadsticks (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0145,Breadsticks (baked),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0146,Breadsticks (fried),"Western foods (India, common consumption)",67.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,21.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0147,Breadsticks (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0149,Croissant (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0150,Croissant,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0151,Croissant (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0152,Croissant (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0153,Muffin (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0154,Muffin (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0155,Muffin (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0156,Muffin,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0157,Cupcake (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0159,Cupcake (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0160,Cupcake (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0161,Brownie (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0163,Brownie (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0164,Brownie (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0165,Donut (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0166,Donut (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0168,Donut (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0169,Chocolate cake (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0170,Chocolate cake (with ice cream),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0172,Pastry (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0173,Pastry (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0174,Pastry,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0175,Pastry (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0176,Waffle (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0177,Waffle (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0178,Waffle (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0180,Pancake (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0181,Pancake (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0182,Pancake,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0183,Pancake (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0184,Ice cream,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0185,Ice cream (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0187,Ice cream (with ice cream),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0188,Chocolate ice cream,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0189,Chocolate ice cream (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0190,Chocolate ice cream (with ice cream),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0191,Vanilla ice cream (chocolate),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0192,Vanilla ice cream (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0193,Vanilla ice cream,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0194,Vanilla ice cream (with ice cream),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0195,Cookies (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0197,Cookies (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0198,Cookies (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0199,Biscuits (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0200,Biscuits (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0201,Biscuits (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0202,Biscuits,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0203,Corn flakes,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0204,Corn flakes (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0205,Corn flakes (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0206,Sweetened breakfast cereal,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
