food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
NONIND_0232,Cookies,Non-Indian reference food,68.7,Henry et al. GI tables (non-Indian cohort),36.0,31.68,40.32,High,0.88,100,52.4,Original country: Indonesia. Renamed generically for Indian audience.
T4_0041,Corn Flakes with Milk,Breakfast cereals,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,15.0,8.4,21.6,Medium,0.56,100,20.0,Processed cereal.
T1_0717,"Corn Thins, puffed corn cakes",Grains & staples,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",72.0,66.24,77.76,High,0.92,100,80.0,Normalized to 100g from table serving 25g with 20g available carbs and GL 18.
T1_0130,"Corn tortilla, made from white corn, Diego's",Grains & staples,49.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #130",22.0,20.24,23.76,High,0.92,100,44.0,Normalized to 100g from table serving 50g with 22g available carbs and GL 11.
T4_0086,Cream of spinach soup,Mixed meals,40.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,2.4,1.34,3.46,Low,0.56,100,6.0,Low carb.
T4_0040,Cup noodles,Mixed meals,72.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,15.84,8.55,23.13,Medium,0.54,100,22.0,Brand variability.
T4_0059,Cupcake,Sweets & desserts,78.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,32.76,17.69,47.83,High,0.54,100,42.0,Refined flour + sugar.
T3_0143,Curd (plain dahi),Dairy,20.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.7,0.52,0.88,Low,0.75,100,3.5,Low carbs.
T2_0076,Curd rice,Mixed meals,46.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,9.2,7.27,11.13,Low,0.79,100,20.0,Dairy lowers GI; recipe-based.
NONIND_0720,Dabbas(dates),Non-Indian reference food,49.1,Henry et al. GI tables (non-Indian cohort),32.2,28.34,36.06,High,0.88,100,65.6,Original country: UnitedArab. Renamed generically for Indian audience.
T3_0033,Dabeli,Mixed meals,72.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,20.16,13.31,27.01,High,0.66,100,28.0,Bread + potato mix; normalized.
T2_0119,Dabeli (normalized to 100 g),Snacks,75.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,24.0,18.72,29.28,High,0.78,100,32.0,Bread + potato + chutney; recipe-based.
T3_0110,Dahi vada,Snacks,55.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,9.9,6.14,13.66,Low,0.62,100,18.0,Curd + fried vada; recipe-based.
T3_0147,Dal fry,Mixed meals,45.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,6.3,4.54,8.06,Low,0.72,100,14.0,Lentil curry; recipe-based.
T3_0001,Dal makhani,Mixed meals,45.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,4.5,3.33,5.67,Low,0.74,100,10.0,Black gram + butter/cream; carbs moderate per 100g.
T3_0037,Dal rice,Mixed meals,58.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,12.76,8.42,17.1,Medium,0.66,100,22.0,Rice + dal; weighted method.
T2_0083,Dal tadka (restaurant-style),Mixed meals,40.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,5.6,4.48,6.72,Low,0.8,100,14.0,Fat doesn’t change carbs much; estimated.
IND_HENRY2021_675,Dalia,Pulses & legumes,38.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 137; n=10 Healthy; ref food/time: Glucose/2h 10gmoongdal participants 280mlwater; portion 10 g provides 50 g available carbs (table page 23).",190.2,174.98,205.42,High,0.92,100,500.0,Computed carbs per 100 g using study portion: 50 g available carbs in 10 g portion. GI SEM/SD reported: 27.04.
T2_0054,Dalia (broken wheat) cooked,Grains & staples,55.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,12.1,10.41,13.79,Medium,0.86,100,22.0,Cooked broken wheat.
T2_0055,Dalia porridge (plain),Grains & staples,50.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,6.0,5.04,6.96,Low,0.84,100,12.0,Diluted porridge; lower GL per 100g.
T3_0040,Daliya khichdi,Mixed meals,55.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,9.9,6.93,12.87,Low,0.7,100,18.0,Broken wheat + dal; recipe-based.
T4_0135,Dessert platter,Sweets & desserts,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,30.0,15.0,45.0,High,0.5,100,40.0,Multiple desserts.
T2_0093,Dhokla,Snacks,35.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,6.3,5.17,7.43,Low,0.82,100,18.0,Fermented gram snack; estimated.
T2_0124,Dhokla (with chutney),Snacks,38.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,6.84,5.47,8.21,Low,0.8,100,18.0,Chutney negligible carbs; estimated.
IND_HENRY2021_705,Dia Blissherbalsugar (DHS),Other,46.5,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 145; n=16 Healthy; ref food/time: Glucose/2h participants; portion 50 g provides 50 g available carbs (table page 24).",46.5,41.85,51.15,High,0.9,100,100.0,Computed carbs per 100 g using study portion: 50 g available carbs in 50 g portion. GI variability (SEM/SD) not reported in row.
T4_0058,Donut,Sweets & desserts,80.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,36.0,19.44,52.56,High,0.54,100,45.0,Fried dough.
T1_0552,"Doongara, white, cooked in rice cooker (2007)",Grains & staples,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",12.67,11.66,13.68,Medium,0.92,100,26.0,Normalized to 100g from table serving 150g with 39g available carbs and GL 19.
IND_HENRY2021_688,Dosa,Breads & fermented,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",23.2,21.34,25.06,High,0.92,100,41.7,Computed carbs per 100 g using study portion: 50 g available carbs in 120 g portion. GI variability (SEM/SD) not reported in row.
IND_HENRY2021_668,Dosa (foxtailmillet-based),Grains & staples,59.2,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 135; n=10 Healthy; ref food/time: Whitebread/ participants 2h; portion 290 g provides 50 g available carbs (table page 23).",10.2,9.18,11.22,Medium,0.9,100,17.2,Computed carbs per 100 g using study portion: 50 g available carbs in 290 g portion. GI variability (SEM/SD) not reported in row.
T2_0064,Dosa (plain),Mixed meals,76.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,18.24,15.5,20.98,Medium,0.85,100,24.0,Fermented batter; estimate.
IND_HENRY2021_667,Dosa (rice-based),Grains & staples,77.9,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 135; n=10 Healthy; ref food/time: Whitebread/ participants 2h; portion 140 g provides 50 g available carbs (table page 23).",27.8,25.58,30.02,High,0.92,100,35.7,Computed carbs per 100 g using study portion: 50 g available carbs in 140 g portion. GI variability (SEM/SD) not reported in row.
T3_0046,Dosa sambar,Mixed meals,65.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,11.7,7.96,15.44,Medium,0.68,100,18.0,Dosa + sambar; weighted estimate.
NONIND_0746,Dried Bisr(matureunripe)dates,Non-Indian reference food,54.6,Henry et al. GI tables (non-Indian cohort),32.8,28.86,36.74,High,0.88,100,60.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0747,Dried Tamr(matureripe)dates,Non-Indian reference food,54.3,Henry et al. GI tables (non-Indian cohort),32.6,28.69,36.51,High,0.88,100,60.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0448,Driedapples+rice,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),84.6,74.45,94.75,High,0.88,100,130.2,Original country: China. Renamed generically for Indian audience.
NONIND_0453,Driedapples+rice+almonds,Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),81.3,71.54,91.06,High,0.88,100,135.4,Original country: China. Renamed generically for Indian audience.
NONIND_0450,Driedapricots+rice,Non-Indian reference food,75.0,Henry et al. GI tables (non-Indian cohort),83.0,73.04,92.96,High,0.88,100,110.6,Original country: China. Renamed generically for Indian audience.
NONIND_0455,Driedapricots+rice+almonds,Non-Indian reference food,64.0,Henry et al. GI tables (non-Indian cohort),73.6,64.77,82.43,High,0.88,100,115.0,Original country: China. Renamed generically for Indian audience.
NONIND_0449,Driedjujubes+rice,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),91.7,80.7,102.7,High,0.88,100,119.0,Original country: China. Renamed generically for Indian audience.
NONIND_0454,Driedjujubes+rice+almonds,Non-Indian reference food,52.0,Henry et al. GI tables (non-Indian cohort),64.4,56.67,72.13,High,0.88,100,123.8,Original country: China. Renamed generically for Indian audience.
T1_0612,"Durum wheat, precooked in pouch",Grains & staples,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #612",12.8,11.78,13.82,Medium,0.92,100,31.2,Normalized to 100g from table serving 125g with 39g available carbs and GL 16.
T1_0610,"Durum wheat, precooked, cooked",Grains & staples,20.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #610",38.0,34.96,41.04,High,0.92,100,74.0,Normalized to 100g from table serving 50g with 37g available carbs and GL 19.
T4_0072,Egg bhurji,Mixed meals,0.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,0.0,0.0,0.0,Low,0.58,100,3.0,Low carb egg dish.
T3_0022,Egg curry,Mixed meals,0.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.0,0.0,0.0,Low,0.74,100,3.0,Low carbs; GI negligible.
T4_0022,Egg fried rice,Mixed meals,68.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,17.0,9.35,24.65,Medium,0.55,100,25.0,Rice dominant.
T4_0045,Energy bar (Indian),Snacks,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,16.25,8.78,23.72,Medium,0.54,100,25.0,Highly variable.
T4_0052,Energy drink,Beverages,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,8.25,4.62,11.88,Low,0.56,100,11.0,Sugar-based.
T4_0126,Energy gel,Beverages,90.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,63.0,31.5,94.5,High,0.48,100,70.0,Sports gel; pure carbs.
IND_HENRY2021_682,Extrudedsnack (100% whole-wheat flour),Grains & staples,69.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 140; n=10 Healthy; ref food/time: Glucose/2h participants; portion 64 g provides 50 g available carbs (table page 23).",54.4,48.96,59.84,High,0.9,100,78.1,Computed carbs per 100 g using study portion: 50 g available carbs in 64 g portion. GI variability (SEM/SD) not reported in row.
IND_HENRY2021_681,"Extrudedsnack (whole-wheat flour,barleyand",Grains & staples,48.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 140; n=10 Healthy; ref food/time: Glucose/2h chickpea,50:25:25) participants; portion 67.5 g provides 50 g available carbs (table page 23).",36.1,32.49,39.71,High,0.9,100,74.1,Computed carbs per 100 g using study portion: 50 g available carbs in 67.5 g portion. GI variability (SEM/SD) not reported in row.
T3_0083,Fafda,Snacks,70.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,42.0,26.04,57.96,High,0.62,100,60.0,Dry fried besan; carb-dense per 100g.
T4_0009,Falafel wrap,Mixed meals,55.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,13.75,7.56,19.94,Medium,0.55,100,25.0,Fried chickpea balls + bread.
T4_0138,Falooda,Sweets & desserts,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,26.25,13.12,39.38,High,0.5,100,35.0,Noodles + syrup.
NONIND_0714,Fara’d(dates),Non-Indian reference food,54.0,Henry et al. GI tables (non-Indian cohort),37.2,32.74,41.66,High,0.88,100,69.0,Original country: UnitedArab. Renamed generically for Indian audience.
T4_0144,Farsan mix,Snacks,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,38.5,19.25,57.75,High,0.5,100,55.0,Fried gram snacks.
T4_0106,Festival meal (Indian),Mixed meals,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,19.5,9.75,29.25,High,0.5,100,30.0,Extremely variable.
IND_HENRY2021_710,Fingermilletextrudedsnack,Grains & staples,65.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 147; n=None None; ref food/time: Healthy Glucose/2h participants; portion 50 g provides 12 g available carbs (table page 24).",15.6,14.04,17.16,Medium,0.9,100,24.0,Computed carbs per 100 g using study portion: 12 g available carbs in 50 g portion. GI SEM/SD reported: 6.6.
T3_0021,Fish curry (home-style),Mixed meals,0.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,0.0,0.0,0.0,Low,0.75,100,2.0,Very low carbs; GI negligible.
T4_0088,Fish fingers,Snacks,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,14.3,7.87,20.73,Medium,0.55,100,22.0,Breaded fish.
T4_0035,Fish fry,Mixed meals,0.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,0.0,0.0,0.0,Low,0.58,100,3.0,Negligible carbs; batter varies.
T4_0096,Flavoured milk,Beverages,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,7.8,4.37,11.23,Low,0.56,100,12.0,Sweetened milk.
T4_0128,Flavoured water,Beverages,60.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,3.0,1.56,4.44,Low,0.52,100,5.0,Sugar-added water.
T2_0007,Foxtail millet (cooked),Grains & staples,50.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,11.5,9.89,13.11,Medium,0.86,100,23.0,Cooked millet grain.
T2_0026,Foxtail millet lemon rice,Mixed meals,58.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,11.6,9.16,14.04,Medium,0.79,100,20.0,Seasoned millet dish; recipe-based.
T4_0027,French fries,Snacks,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,30.0,16.5,43.5,High,0.55,100,40.0,Deep fried potato.
T3_0138,Fresh sugarcane juice,Beverages,75.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,11.25,6.97,15.52,Medium,0.62,100,15.0,High sugar; estimate.
T4_0012,Fried momos,Snacks,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,16.25,8.94,23.56,Medium,0.55,100,25.0,Fried wrapper increases GL.
T3_0150,Fried rice (veg),Mixed meals,70.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,17.5,10.5,24.5,Medium,0.6,100,25.0,Rice stir-fry; recipe-based.
NONIND_0106,"Friedredrice(Jasmine Nutri Rice,Thailand)",Non-Indian reference food,41.0,Henry et al. GI tables (non-Indian cohort),7.4,6.51,8.29,Low,0.88,100,18.0,Original country: Malaysia. Renamed generically for Indian audience.
T1_0757,"Fromage Frais, yellow fruit: mango and papaya 8",Fruits,25.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #757",2.0,1.84,2.16,Low,0.92,100,7.0,Normalized to 100g from table serving 100g with 7g available carbs and GL 2.
T4_0118,Frozen fries,Snacks,78.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,32.76,17.04,48.48,High,0.52,100,42.0,Frozen product.
T4_0117,Frozen nuggets,Snacks,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,16.8,8.74,24.86,Medium,0.52,100,24.0,Frozen product.
T4_0115,Frozen paratha,Breads & flatbreads,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,24.5,12.74,36.26,High,0.52,100,35.0,Frozen product; oil varies.
T4_0116,Frozen samosa,Snacks,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,22.5,11.7,33.3,High,0.52,100,30.0,Frozen product.
T3_0145,Fruit yogurt (sweetened),Dairy,60.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,7.2,4.46,9.94,Low,0.62,100,12.0,Sweetened; estimate.
T4_0079,Garlic bread,Snacks,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,26.25,14.18,38.32,High,0.54,100,35.0,Refined bread.
T1_0537,"Glutinous rice, white, cooked in rice cooker",Grains & staples,98.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #537",20.67,19.02,22.32,High,0.92,100,21.33,Normalized to 100g from table serving 150g with 32g available carbs and GL 31.
T2_0045,Gobhi paratha,Breads & flatbreads,72.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,20.16,16.13,24.19,High,0.8,100,28.0,Recipe-based.
T3_0028,Gobi paratha,Mixed meals,62.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,13.64,9.0,18.28,Medium,0.66,100,22.0,Stuffed bread; recipe-based.
T1_0633,"Gran'Dia Banana, Oats and Honey (LU, Brazil)",Grains & staples,28.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #633",20.0,18.4,21.6,High,0.92,100,76.67,Normalized to 100g from table serving 30g with 23g available carbs and GL 6.
NONIND_0373,Grapes,Non-Indian reference food,48.1,Henry et al. GI tables (non-Indian cohort),24.1,21.21,26.99,High,0.88,100,50.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0283,"Grapes,seedless",Non-Indian reference food,46.0,Henry et al. GI tables (non-Indian cohort),8.6,7.57,9.63,Low,0.88,100,18.7,Original country: Philippines. Renamed generically for Indian audience.
IND_HENRY2021_713,Greenjackfruit (freeze-dried) porridge,Fruits,65.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 149; n=None None; ref food/time: Healthy Glucodin/2h participants; portion 2550 g provides 10 g available carbs (table page 24).",0.3,0.27,0.33,Low,0.9,100,0.4,Computed carbs per 100 g using study portion: 10 g available carbs in 2550 g portion. GI SEM/SD reported: 5.
T4_0030,Grilled veg sandwich,Snacks,60.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,15.6,8.58,22.62,Medium,0.55,100,26.0,Bread dominant.
IND_HENRY2021_609,Guava,Fruits,78.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 11.5 g available carbs (table page 21).",7.5,6.9,8.1,Low,0.92,100,9.6,Computed carbs per 100 g using study portion: 11.5 g available carbs in 120 g portion. GI variability (SEM/SD) not reported in row.
T2_0128,Guava (raw),Fruits,31.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,3.72,3.27,4.17,Low,0.88,100,12.0,Fresh fruit; carbs per 100g edible portion.
NONIND_0292,"Guava,white",Non-Indian reference food,19.0,Henry et al. GI tables (non-Indian cohort),2.0,1.76,2.24,Low,0.88,100,10.7,Original country: Philippines. Renamed generically for Indian audience.
T3_0118,Gulab jamun,Sweets & desserts,90.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,31.5,18.9,44.1,High,0.6,100,35.0,Sugar syrup; recipe-based.
T4_0018,Hakka noodles,Mixed meals,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,19.6,10.78,28.42,High,0.55,100,28.0,Refined noodles.
T3_0125,Halwa (gajar),Sweets & desserts,60.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,10.8,6.48,15.12,Medium,0.6,100,18.0,Carrot + sugar; recipe-based.
T3_0124,Halwa (suji),Sweets & desserts,85.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,25.5,15.3,35.7,High,0.6,100,30.0,Semolina + sugar; recipe-based.
T3_0081,Handvo,Snacks,55.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,13.75,9.08,18.42,Medium,0.66,100,25.0,Mixed lentil cake; recipe-based.
T2_0125,Handvo (savory lentil cake),Snacks,55.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,13.75,10.72,16.77,Medium,0.78,100,25.0,Mixed lentil batter; recipe-based.
IND_HENRY2021_665,Highfibrewhiterice,Grains & staples,61.3,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 134; n=39 Healthy; ref food/time: Glucose/2h 1:2water participants; portion 67 g provides 50 g available carbs (table page 23).",45.7,41.13,50.27,High,0.9,100,74.6,Computed carbs per 100 g using study portion: 50 g available carbs in 67 g portion. GI SEM/SD reported: 2.8.
T4_0078,Hummus (Indian restaurant),Mixed meals,30.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,4.5,2.48,6.52,Low,0.55,100,15.0,Chickpea paste; oil varies.
T4_0053,Ice cream (chocolate),Sweets & desserts,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,16.8,9.24,24.36,Medium,0.55,100,24.0,Sugar + fat.
T3_0146,Ice cream (vanilla),Sweets & desserts,70.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,16.8,9.74,23.86,Medium,0.58,100,24.0,Dessert; estimate.
T4_0054,Ice cream sundae,Sweets & desserts,75.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,22.5,12.15,32.85,High,0.54,100,30.0,Sugar + toppings.
T4_0136,Ice cream tub,Sweets & desserts,70.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,17.5,8.75,26.25,Medium,0.5,100,25.0,Sugar + fat.
T4_0129,Iced tea (sweetened),Beverages,65.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,4.55,2.37,6.73,Low,0.52,100,7.0,Sugar-sweetened.
IND_HENRY2021_693,Idiyappam,Other,59.4,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 131 g provides 50 g available carbs (table page 23).",22.7,20.88,24.52,High,0.92,100,38.2,Computed carbs per 100 g using study portion: 50 g available carbs in 131 g portion. GI variability (SEM/SD) not reported in row.
T2_0070,Idiyappam (plain),Mixed meals,70.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,21.0,17.22,24.78,High,0.82,100,30.0,Rice flour noodles; higher carb density.
T3_0060,Idiyappam + veg stew,Mixed meals,65.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,14.3,9.44,19.16,Medium,0.66,100,22.0,Rice noodles + stew; recipe-based.
IND_HENRY2021_627,Idli,Breads & fermented,67.1,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 122; n=10 Healthy; ref food/time: Glucose/2h participants; portion 70 g provides 50 g available carbs (table page 21).",47.9,44.07,51.73,High,0.92,100,71.4,Computed carbs per 100 g using study portion: 50 g available carbs in 70 g portion. GI SEM/SD reported: 3.25.
T2_0062,Idli (plain),Mixed meals,77.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,15.4,13.09,17.71,Medium,0.85,100,20.0,Steamed batter; estimate.
T2_0063,Idli (rava),Mixed meals,70.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,14.0,11.48,16.52,Medium,0.82,100,20.0,Rava idli; estimate.
T3_0045,Idli sambar,Mixed meals,60.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,9.6,6.53,12.67,Low,0.68,100,16.0,Idli + sambar; weighted estimate.
IND_HENRY2021_633,Indianbrandedbasmatirice,Grains & staples,54.9,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 124; n=None None; ref food/time: Healthy Glucose/2hr participants; portion 50 g provides 70 g available carbs (table page 22).",76.9,69.21,84.59,High,0.9,100,140.0,Computed carbs per 100 g using study portion: 70 g available carbs in 50 g portion. GI SEM/SD reported: 1.07.
