food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_0101,Tuna sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.6,9.7,25.5,Medium,0.55,100,27.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0102,Breakfast sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.6,9.7,25.5,Medium,0.55,100,27.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0103,French fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0104,Potato wedges (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0105,Hash brown (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0106,Cheesy fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0107,Loaded fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0108,Pizza (vegetable) (pan style),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.1,9.4,24.8,Medium,0.55,100,29.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0109,Pizza (cheese) (pan style),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.0,9.4,24.6,Medium,0.55,100,28.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0110,Pizza (cheese) (thick crust),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.0,9.4,24.6,Medium,0.55,100,28.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0111,Veg burger (grilled),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0112,Grilled veg sandwich (toasted),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0113,Grilled veg sandwich (grilled),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0114,Grilled veg sandwich (with vegetables),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0115,Sub sandwich (vegetable) (grilled),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0116,Sub sandwich (vegetable) (toasted),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.9,9.3,24.5,Medium,0.55,100,26.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0117,Pizza pocket,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0118,Pizza pocket (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0119,Calzone,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0120,Cheese burger (grilled),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0121,Grilled cheese sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0122,Grilled cheese sandwich,"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0123,Grilled cheese sandwich (grilled),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0124,Grilled cheese sandwich (toasted),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.7,9.2,24.2,Medium,0.55,100,26.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0125,Chicken burger,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0126,Chicken sandwich,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0127,Club sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0128,Tuna sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0129,Breakfast sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0130,Chicken burger (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0131,Garlic bread (baked),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0132,Breadsticks (baked),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0133,Onion rings,"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0134,Veg burger (cheese),"Western foods (India, common consumption)",62.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.0,8.8,23.2,Medium,0.55,100,25.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0135,Sub sandwich (vegetable) (cheese),"Western foods (India, common consumption)",62.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.0,8.8,23.2,Medium,0.55,100,25.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0136,Ice cream (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0137,Chocolate ice cream,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0138,Vanilla ice cream (chocolate),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0139,Vanilla ice cream (caramel),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.9,8.7,23.1,Medium,0.55,100,25.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0140,Chicken burger (grilled),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,25.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0141,Chicken sandwich (grilled),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,25.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0142,Chicken sandwich (toasted),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,25.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0143,Wrap (vegetable),"Western foods (India, common consumption)",60.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0144,Veg wrap,"Western foods (India, common consumption)",60.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0145,Pizza (vegetable),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0146,Pizza (vegetable) (baked),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0147,Pizza (vegetable) (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0148,Pizza pocket (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0149,Veg burger (with chicken),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0150,Grilled veg sandwich (cheese),"Western foods (India, common consumption)",62.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0151,Grilled cheese sandwich (with vegetables),"Western foods (India, common consumption)",62.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0152,Chicken sandwich (with vegetables),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0153,Sub sandwich (vegetable) (with chicken),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.2,8.4,22.0,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0154,Pizza (cheese) (baked),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.1,8.3,21.9,Medium,0.55,100,25.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0155,Pizza (cheese),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.1,8.3,21.9,Medium,0.55,100,25.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0156,Chicken burger (cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.0,8.2,21.8,Medium,0.55,100,24.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0157,Cheese burger (with chicken),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.0,8.2,21.8,Medium,0.55,100,24.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0158,Chicken sandwich (cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.0,8.2,21.8,Medium,0.55,100,24.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0159,Chicken wrap,"Western foods (India, common consumption)",60.1,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0160,Garlic bread (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0161,Cheese garlic bread (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0162,Cheese garlic bread (baked),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0163,Breadsticks (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.7,8.1,21.3,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0164,Grilled veg sandwich (with chicken),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.4,7.9,20.9,Medium,0.55,100,23.3,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0165,Grilled cheese sandwich (with chicken),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,23.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0166,Pizza pocket (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0167,Pizza pocket (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,23.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0168,Pasta (white sauce) (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,24.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0169,Pasta (red sauce) (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,24.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0170,Garlic bread (fried),"Western foods (India, common consumption)",67.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,21.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0171,Breadsticks (fried),"Western foods (India, common consumption)",67.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,21.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0172,Pasta (cheese),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.1,7.8,20.4,Medium,0.55,100,23.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0173,Chicken wings,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.9,7.6,20.2,Medium,0.55,100,22.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0174,Pizza (cheese) (with vegetables),"Western foods (India, common consumption)",57.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,24.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0175,Ice cream,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0176,Ice cream (with ice cream),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0177,Vanilla ice cream,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0178,Vanilla ice cream (with ice cream),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.8,7.6,20.0,Medium,0.55,100,23.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0179,Pasta (white sauce) (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0180,Pasta (red sauce) (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0181,Pizza (vegetable) (with chicken),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.1,7.2,19.0,Medium,0.55,100,22.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0182,Pizza (vegetable) (thin crust),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,22.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0183,Cheese burger (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0184,Club sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0185,Tuna sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0186,Breakfast sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0187,Pizza (cheese) (thin crust),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.9,7.1,18.7,Medium,0.55,100,21.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0188,Pizza (cheese) (with chicken),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.9,7.1,18.7,Medium,0.55,100,22.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0189,Pasta (cheese) (with vegetables),"Western foods (India, common consumption)",57.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.8,7.0,18.6,Medium,0.55,100,22.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0190,Mac and cheese (with vegetables),"Western foods (India, common consumption)",57.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.8,7.0,18.6,Medium,0.55,100,22.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0191,Cheese garlic bread (fried),"Western foods (India, common consumption)",65.6,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.8,7.0,18.6,Medium,0.55,100,19.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0192,Grilled cheese sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.3,6.8,17.8,Medium,0.55,100,19.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0193,Pasta (cheese) (with chicken),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.0,6.6,17.4,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0194,Mac and cheese (with chicken),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),12.0,6.6,17.4,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0195,Veg burger (extra cheese),"Western foods (India, common consumption)",60.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.8,6.5,17.1,Medium,0.55,100,19.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0196,Sub sandwich (vegetable) (extra cheese),"Western foods (India, common consumption)",60.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.8,6.5,17.1,Medium,0.55,100,19.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0197,Pizza (cheese) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.2,6.2,16.2,Medium,0.55,100,19.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
