food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_0100,Chicken burger (pan style),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.6,12.1,25.1,Medium,0.5,100,29.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0101,Chicken burger (baked),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0102,Chicken burger (fried),Western foods (Indian consumption),64.9,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.6,9.5,19.7,Medium,0.5,100,22.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0103,Chicken burger,Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0104,Chicken burger (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0105,Cheese burger (plain),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",17.6,11.4,23.8,Medium,0.5,100,27.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0106,Cheese burger (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.0,8.5,17.6,Medium,0.5,100,21.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0107,Cheese burger (thin crust),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.9,9.7,20.1,Medium,0.5,100,23.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0108,Cheese burger (pan style),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",19.7,12.8,26.6,High,0.5,100,30.9,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0109,Cheese burger (baked),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",17.6,11.4,23.8,Medium,0.5,100,27.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0110,Cheese burger (fried),Western foods (Indian consumption),65.6,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",15.4,10.0,20.8,Medium,0.5,100,23.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0111,Cheese burger,Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",17.6,11.4,23.8,Medium,0.5,100,27.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0112,Cheese burger (with chicken),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",15.0,9.8,20.2,Medium,0.5,100,24.3,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0113,Grilled veg sandwich (plain),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.9,11.0,22.8,Medium,0.5,100,26.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0114,Grilled veg sandwich (extra cheese),Western foods (Indian consumption),60.5,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",11.2,7.3,15.1,Medium,0.5,100,18.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0115,Grilled veg sandwich (thin crust),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.4,9.4,19.4,Medium,0.5,100,22.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0116,Grilled veg sandwich (pan style),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.9,12.3,25.5,Medium,0.5,100,29.7,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0117,Grilled veg sandwich (baked),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.9,11.0,22.8,Medium,0.5,100,26.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0118,Grilled veg sandwich (fried),Western foods (Indian consumption),65.6,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.8,9.6,20.0,Medium,0.5,100,22.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0119,Grilled veg sandwich,Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.9,11.0,22.8,Medium,0.5,100,26.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0120,Grilled veg sandwich (with chicken),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.4,9.4,19.4,Medium,0.5,100,23.3,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0121,Grilled cheese sandwich (plain),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.7,10.9,22.5,Medium,0.5,100,26.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0122,Grilled cheese sandwich (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",12.3,8.0,16.6,Medium,0.5,100,19.9,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0123,Grilled cheese sandwich (thin crust),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.2,9.2,19.2,Medium,0.5,100,22.3,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0124,Grilled cheese sandwich (pan style),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.7,12.2,25.2,Medium,0.5,100,29.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0125,Grilled cheese sandwich (baked),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.7,10.9,22.5,Medium,0.5,100,26.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0126,Grilled cheese sandwich (fried),Western foods (Indian consumption),65.6,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.6,9.5,19.7,Medium,0.5,100,22.3,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0127,Grilled cheese sandwich,Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.7,10.9,22.5,Medium,0.5,100,26.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0128,Grilled cheese sandwich (with chicken),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.3,9.3,19.3,Medium,0.5,100,23.1,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0129,Chicken sandwich (plain),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0130,Chicken sandwich (extra cheese),Western foods (Indian consumption),59.9,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",11.1,7.2,15.0,Medium,0.5,100,18.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0131,Chicken sandwich (thin crust),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.1,9.2,19.0,Medium,0.5,100,22.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0132,Chicken sandwich (pan style),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.6,12.1,25.1,Medium,0.5,100,29.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0133,Chicken sandwich (baked),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0134,Chicken sandwich (fried),Western foods (Indian consumption),64.9,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.6,9.5,19.7,Medium,0.5,100,22.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0135,Chicken sandwich,Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0136,Chicken sandwich (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0137,Sub sandwich (plain),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",19.5,12.7,26.3,High,0.5,100,30.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0138,Sub sandwich (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.0,8.5,17.6,Medium,0.5,100,21.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0139,Sub sandwich (thin crust),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,25.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0140,Sub sandwich (pan style),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",21.8,14.2,29.4,High,0.5,100,33.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0141,Sub sandwich (baked),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",19.5,12.7,26.3,High,0.5,100,30.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0142,Sub sandwich (fried),Western foods (Indian consumption),67.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",17.1,11.1,23.1,Medium,0.5,100,25.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0143,Sub sandwich,Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",19.5,12.7,26.3,High,0.5,100,30.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0144,Sub sandwich (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0145,Sub sandwich (chicken) (plain),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0146,Sub sandwich (chicken) (extra cheese),Western foods (Indian consumption),59.9,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",11.1,7.2,15.0,Medium,0.5,100,18.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0147,Sub sandwich (chicken) (thin crust),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.1,9.2,19.0,Medium,0.5,100,22.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0148,Sub sandwich (chicken) (pan style),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.6,12.1,25.1,Medium,0.5,100,29.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0149,Sub sandwich (chicken) (baked),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0150,Sub sandwich (chicken) (fried),Western foods (Indian consumption),64.9,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.6,9.5,19.7,Medium,0.5,100,22.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0151,Sub sandwich (chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0152,Sub sandwich (chicken) (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.6,10.8,22.4,Medium,0.5,100,26.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0153,Garlic bread (plain),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0154,Garlic bread (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",10.8,7.0,14.6,Medium,0.5,100,17.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0155,Garlic bread (thin crust),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.8,9.0,18.6,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0156,Garlic bread (pan style),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.2,11.8,24.6,Medium,0.5,100,28.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0157,Garlic bread (baked),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0158,Garlic bread (fried),Western foods (Indian consumption),67.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.2,9.2,19.2,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0159,Garlic bread,Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0160,Garlic bread (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.9,9.0,18.8,Medium,0.5,100,22.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0161,Cheese garlic bread (plain),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.7,9.6,19.8,Medium,0.5,100,23.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0162,Cheese garlic bread (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",10.8,7.0,14.6,Medium,0.5,100,17.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0163,Cheese garlic bread (thin crust),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",12.5,8.1,16.9,Medium,0.5,100,19.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0164,Cheese garlic bread (pan style),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.4,10.7,22.1,Medium,0.5,100,25.8,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0165,Cheese garlic bread (baked),Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.7,9.6,19.8,Medium,0.5,100,23.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0166,Cheese garlic bread (fried),Western foods (Indian consumption),65.6,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",12.8,8.3,17.3,Medium,0.5,100,19.6,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0167,Cheese garlic bread,Western foods (Indian consumption),63.7,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.7,9.6,19.8,Medium,0.5,100,23.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0168,Cheese garlic bread (with chicken),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",12.5,8.1,16.9,Medium,0.5,100,20.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0169,Breadsticks (plain),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0170,Breadsticks (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",10.8,7.0,14.6,Medium,0.5,100,17.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0171,Breadsticks (thin crust),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.8,9.0,18.6,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0172,Breadsticks (pan style),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.2,11.8,24.6,Medium,0.5,100,28.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0173,Breadsticks (baked),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0174,Breadsticks (fried),Western foods (Indian consumption),67.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.2,9.2,19.2,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0175,Breadsticks,Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0176,Breadsticks (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.9,9.0,18.8,Medium,0.5,100,22.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0177,Croissant (plain),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0178,Croissant (extra cheese),Western foods (Indian consumption),61.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",10.8,7.0,14.6,Medium,0.5,100,17.5,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0179,Croissant (thin crust),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.8,9.0,18.6,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0180,Croissant (pan style),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",18.2,11.8,24.6,Medium,0.5,100,28.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0181,Croissant (baked),Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0182,Croissant (fried),Western foods (Indian consumption),67.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",14.2,9.2,19.2,Medium,0.5,100,21.2,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0183,Croissant,Western foods (Indian consumption),65.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",16.2,10.5,21.9,Medium,0.5,100,25.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0184,Croissant (with chicken),Western foods (Indian consumption),63.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",13.9,9.0,18.8,Medium,0.5,100,22.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0185,Muffin (plain),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0186,Muffin (extra cheese),Western foods (Indian consumption),71.2,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",20.9,13.6,28.2,High,0.5,100,29.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0187,Muffin (thin crust),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",26.8,17.4,36.2,High,0.5,100,35.7,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0188,Muffin (pan style),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",35.3,22.9,47.7,High,0.5,100,47.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0189,Muffin (baked),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0190,Muffin (fried),Western foods (Indian consumption),77.2,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",27.6,17.9,37.3,High,0.5,100,35.7,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0191,Muffin,Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0192,Muffin (with chicken),Western foods (Indian consumption),72.8,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",26.9,17.5,36.3,High,0.5,100,37.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0193,Cupcake (plain),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0194,Cupcake (extra cheese),Western foods (Indian consumption),71.2,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",20.9,13.6,28.2,High,0.5,100,29.4,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0195,Cupcake (thin crust),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",26.8,17.4,36.2,High,0.5,100,35.7,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0196,Cupcake (pan style),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",35.3,22.9,47.7,High,0.5,100,47.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0197,Cupcake (baked),Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0198,Cupcake (fried),Western foods (Indian consumption),77.2,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",27.6,17.9,37.3,High,0.5,100,35.7,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
WEST_0199,Cupcake,Western foods (Indian consumption),75.0,"Tier-4 estimate: category baseline GI with ingredient, structure, and cooking-method modifiers",31.5,20.5,42.5,High,0.5,100,42.0,"Per 100 g estimate. Carb density adjusted for fat/protein displacement, grain structure, and cooking method."
